county,T,loss
12047.0,4,"[0.48470826521538524, 126754.14370496763, 127.80428944134246, 12505.089856321702, 0.6011720943336177, 140596.47370260573, 5006.757471898734, 12695.153011588098, 28316.74893335456, 49.559082163861824, 290252.9199956759, 13080.171028257264, 227907.53388734596, 43821.92221253404, 24184.172145428023, 27421.207407362046, 9303.364783274728, 6308.297378147027, 3181.2843517481133, 131.4564775130593, 30847.33135818383, 108166.3018604823, 117443.52510753815, 196378.15839202437, 61386.1110692636, 4689.810515149495, 54811.21458048957, 6430.496691800835, 3188.601492515694, 16668.0377253773]"
12047.0,5,"[13422.060763290381, 76405.0373296861, 39648.5634380889, 19468.63804168779, 830.2552928630657, 397303.46925778984, 9797.543645501393, 96868.77347031278, 1030.2092679213595, 745.5027264825517, 0.193608070915175, 51222.811864928495, 6827.20026216613, 119343.38628584541, 71834.92753811998, 56986.43104698144, 1872.9427258336032, 55662.87928679864, 75666.10235822285, 20019.712522970425, 939.8309707456721, 13488.360102143233, 8.738127625867442, 40708.541793943965, 59.25786489087466, 36343.46331273541, 15314.074085575026, 49790.56434750915, 124081.99619955129, 1.9888927329654427e-08]"
12047.0,6,"[7923.833460670404, 432.16884120385913, 246578.50205397638, 1167.8157734172153, 4185.053856145772, 4.087156954447559, 6654.133605592962, 132311.30295597317, 3532.299639727669, 31147.018021667263, 320.76884683379865, 12437.322056833402, 1736.6970263337557, 8343.055756193575, 48367.40463870438, 69075.55680532413, 4497.686854534168, 868.5094741615388, 32461.11652363094, 17645.14334386375, 2.8012018198654998, 66228.62514090356, 141361.64529045587, 77605.2250793936, 61442.44650786276, 110567.46837875014, 18963.52468429022, 13623.896438815704, 43849.621250888486, 5103.349915753106]"
12047.0,7,"[89328.69784176408, 27.37559226851211, 98.14558370993261, 208.51110220187374, 6818.703666710737, 38315.67544644439, 73255.91324548046, 173403.73424777412, 0.04165753086135042, 199931.69280177786, 6053.146290593221, 38663.09216112796, 2031.0651952153382, 14892.693188046602, 11543.137130458486, 0.0, 22290.769020456064, 42657.9691110296, 1256.660070426539, 11.76521927567893, 1073.39939281546, 2279.991660787367, 258496.86581549625, 11557.363554355421, 32582.5504052062, 74789.54083413834, 0.0, 22138.534971179015, 1712.2241885242454, 22.27512050181927]"
12047.0,8,"[33162.58706646038, 60454.33930620669, 13294.128416421841, 168474.38251792573, 255595.40786182624, 45570.74406340774, 107429.51686458783, 7741.745468103036, 285365.484772457, 3068.0436240576514, 2943.360438801997, 9182.395078635773, 15915.964252775542, 5.947377321073618, 0.0, 1014.5261274153467, 74560.4815003187, 17.464112761367655, 6103.4354131926675, 89156.79881754555, 1126.4567259902074, 80871.83324552973, 8275.868646518, 26055.041429260207, 55044.90742810782, 14247.318682450508, 0.0, 211755.8896798757, 750.3635565240163, 1331.6723890097621]"
12047.0,9,"[1.7122470720367007e-15, 160798.26068708426, 24939.31118252481, 24294.702188452102, 0.0343566834226884, 3723.1171638919277, 677.2464126549917, 177114.77394755572, 52388.93058870298, 19321.493670258533, 182760.8197938061, 1751.2196593306348, 2557.611448036125, 21553.19601283084, 30.46796330669944, 8914.573178879267, 138.8766594144381, 122905.47634885671, 8612.553635993212, 0.0, 137596.94916846533, 48.1038800722506, 0.0, 63824.721731845435, 484746.3275448198, 34411.06772431774, 12189.780349772576, 21.462702735571725, 3368.3672806765367, 19647.673731262184]"
12049.0,0,"[0.0, 7052.1262054735635, 0.0, 50972.38763336808, 26.498369351796548, 81797.46235529745, 509.1455153991539, 2.193706381781911, 30933.9567830394, 75806.83709188609, 509.2149990660966, 37844.37177871384, 177.31489735399097, 8859.2206998027, 19078.58113751297, 104874.60489239189, 1870.1442020724992, 297832.0942092597, 12304.324263812887, 1279.2133116464174, 28724.10269090796, 0.0, 0.0003627636291603486, 6917.29720138195, 6616.2332122508615, 0.0, 0.0, 1261.213304802602, 56.138796883219534, 0.0]"
12049.0,1,"[1.6865392328314734, 17959.71821539448, 0.0, 0.0, 0.0, 140694.57853265913, 0.0, 0.0, 12168.798573836351, 1039.238080175669, 0.049290227515988896, 0.0, 1519.78005151318, 0.0, 1571.173749988174, 0.0, 12655.688535978643, 0.0, 0.0, 6118.086962320573, 21.867948703036383, 75304.98179452094, 474.10658389247175, 0.003152056988036057, 0.0, 0.0029071173482235987, 28629.85249905187, 0.0, 46196.6291791691, 393.2769002833712]"
12049.0,2,"[196.16218503248254, 944.9437225086562, 10630.01962403788, 2113.277840496571, 0.0, 497.08045624205516, 0.9905681877423179, 0.0, 192734.50504145896, 8.71715132107226, 11690.635219040469, 19166.159294757555, 0.0, 6731.46280781109, 123.26527484637552, 1075.92723522522, 39207.64028477573, 0.0, 22.253597612941796, 12.402613026155647, 49.88543572016714, 8778.112235236315, 0.0, 0.4414607055021021, 79994.57291973339, 5.634105860912103, 1149.696908881197, 1.094079793069859, 922.9739748907388, 0.0]"
12049.0,3,"[15098.52117886493, 1842.6854914134196, 2.281340047048605, 0.0, 274427.19686336734, 25952.103771884355, 1684.8675495557186, 1002.846827161671, 0.0010000675520958893, 35.242367021770214, 978.4558755763724, 7015.927852280229, 491.2346110539382, 73109.41161031439, 42910.229723666016, 827.9652822232335, 2695.7446912554815, 0.0, 17803.202342855657, 48738.42375218967, 0.0, 0.0, 48.2506524407557, 247.91003193078066, 139.74140950452122, 9.690896372780491, 12130.42981667494, 37950.69040727548, 69391.21105819274, 0.0]"
12049.0,4,"[391.83694043490954, 16.526913873273873, 898.7087843601662, 0.0, 5027.054242339798, 11518.777026383452, 452.76493550262813, 10826.540268541701, 0.0, 8811.924866907566, 2382.88619994281, 23023.19759395336, 455.6462743054594, 0.7022300416591558, 2.0880487210786245, 0.0, 11.116119828282384, 0.1575666095442739, 11017.155977279752, 0.5120504587123921, 0.0, 0.0, 0.5843206236473487, 6684.872941819347, 13829.079795255811, 3.9199781657053014, 3435.883198189648, 0.36100440444536774, 0.0, 1207.1114197383167]"
12049.0,5,"[38800.15947781156, 20.311952933417864, 0.0, 17.756186268960302, 21551.787247571356, 0.07622015723786148, 240.33399956024513, 6638.546558395621, 47.26744868393195, 11.663456437995682, 110697.04605945772, 51048.186042438254, 282.38516333435814, 1461.256107267181, 22227.353996416085, 0.0, 3596.7421490646825, 93.56793972879338, 9792.355284684885, 0.0, 36.69747474236588, 0.0, 102191.9109290342, 0.0, 157201.3039763911, 7975.49193373917, 11904.580943415433, 3714.300183629052, 1.0722102658722465, 0.0]"
12049.0,6,"[19144.604478197532, 9646.222791518807, 0.008927792455078692, 16495.767094316492, 30430.271346775728, 15017.307590503126, 0.008692943718766204, 142.64185879321573, 39974.81212726628, 85413.81359979772, 12525.006813952561, 0.0033435075617710077, 15104.98184860494, 0.0, 19938.630612330282, 5938.668068651372, 0.0, 3767.770585557998, 2219.353314660164, 151.6728302740988, 56.885420518324295, 0.0, 158295.62644310683, 62.47869820089017, 56557.65157489258, 78340.54114286345, 17866.5540773329, 62.918802199353884, 0.0008195116397012856, 1436.7125178787155]"
12049.0,7,"[152586.8690954832, 12340.485668222578, 0.0, 0.0, 113508.44900062506, 57922.25105379923, 108872.62153026252, 25219.243647960342, 2347.6924089469344, 2280.778714240655, 52.37062779034901, 24.476982148190768, 6.112728400591637, 23144.21239437708, 978.1619490266761, 4497.5988989387915, 76592.76652522957, 0.0, 0.0, 0.5158657458135475, 65.93133912088413, 0.8440090335909647, 0.040701254864538475, 0.15456736820775024, 125.00991035104812, 0.023784691753689344, 5.322012607872129e-05, 25146.696968069897, 16273.706265262375, 61419.42975810123]"
12049.0,8,"[8.8543995203461, 4163.957228422535, 5259.44921012387, 0.04876344618426685, 81729.46906508761, 39662.67566268137, 17758.075293882735, 0.0, 16.67149149172045, 0.0, 45650.47829760762, 0.09622445794638344, 44047.16931095984, 18981.366268987636, 0.0, 1.1616816043567863e-09, 112501.17449525242, 2493.976845452249, 0.0, 152.53278485447976, 11.26347376561708, 0.0, 101.84737784493954, 0.0, 58.86078201212858, 25935.115104932956, 116.53032045381123, 7765.769117755591, 0.0, 0.0]"
12049.0,9,"[0.0, 0.013932921150727492, 13244.946370210788, 879.8398425708573, 48.0988570621502, 128.1653841499094, 20702.063754003386, 636.0735437249928, 0.0, 6101.518205761516, 0.0, 38918.32918495989, 113098.91698711418, 32450.14804003339, 2746.027715838654, 5016.808155251603, 0.0, 30.967021084207804, 9789.635017008592, 0.0, 118.28191506771068, 6683.487607078263, 0.0, 48462.744180097856, 8344.031232180856, 154507.53774022587, 0.0, 122.4630317114618, 225.7548157683847, 0.0]"
12051.0,0,"[6099.540448968345, 0.5578777893611591, 4.004201291615906, 133891.27813004435, 0.5232802578641862, 1682.175706428479, 6.787729241856863e-08, 620.5698878142109, 0.02966186977261917, 11799.707425540444, 4575.138219927474, 7544.116779207673, 82.58302906845607, 17246.709247409468, 133.97643933983306, 52981.60876754659, 0.000146830079897812, 3366.8416121211853, 1944.2204310188783, 24220.946493626907, 994.0219529420109, 2520.2820471054806, 1971.9426139794236, 5.109901870129869, 212.5708963421839, 1030.9918595341148, 11702.822293096822, 0.0, 50.70474703950164, 2337.7805022431176]"
12051.0,1,"[3181.254373308071, 1.0193454764192082e-06, 96.02180113220973, 2.4921698337542533e-13, 50753.61850926682, 58.65902618049869, 2578.0619264218544, 2338.725193537332, 31.77625384873995, 4497.543036516345, 2368.8750157949644, 9005.536955448217, 71.88478654566788, 2.189708719406242e-07, 5315.130537754392, 0.020860052367407792, 176.05010926883776, 18.2639903830103, 15984.329226679722, 19.016363836784635, 10661.145028275521, 236.9237172713754, 13152.310729991532, 4.112038891573594, 10.000755713798442, 0.678639053838304, 2.65526540123384e-05, 0.5092186038816168, 1719.4570924352984, 15127.7232872703]"
12051.0,2,"[108.45129316156495, 20120.97249069594, 118378.90791604687, 97.21277281495153, 5.166802051296811e-05, 6632.747464604516, 0.013859795847376821, 207.33474124606667, 0.1994903207164581, 1.4968679340317822e-12, 1.1376909630574964e-12, 14895.532897184112, 628.6038988324559, 1541.2676641077667, 5690.12168096514, 4408.528753089615, 10795.408846576818, 25775.88133466404, 0.00011059729930433225, 114.55849582617226, 0.0, 0.05951050669214279, 9.751965835885851e-10, 1697.5900520341927, 1299.389890783617, 12933.71469225335, 34153.108448470695, 6.745500715499617, 41.67091241918463, 7544.244902832301]"
12051.0,3,"[15186.235464424986, 0.893946544554397, 4448.13024905677, 0.0015368023855440451, 1.1703996109241341e-11, 7999.692438461804, 21938.335200672962, 241.44670181717257, 862.0531093739193, 4.386702924667159, 41695.94425239737, 0.21338264545636018, 22.49130499098938, 0.28725278784985214, 7402.884328556312, 9.752287940416842e-06, 10640.583988924767, 211995.1831219429, 555.5517859018787, 13644.643847224104, 4268.908107994447, 7843.907248284266, 0.27024176790806337, 6.822597874957794e-06, 1.6384267294525265, 44779.52506548149, 12738.405705668563, 149.43892414274197, 4775.4788650272, 176.0011118212836]"
12051.0,4,"[12.208529108204635, 14637.237785249425, 152.14298419614443, 75.87187879297964, 3680.2652788428168, 0.01734773074004333, 7.780969951550822e-15, 0.00025515849966892864, 174691.8429334612, 293.6561940943548, 17546.467338931892, 0.0, 485.32173213582695, 149.8683180543789, 69945.06978072097, 72.74885595337275, 0.09749079324385948, 13559.290375880371, 84.39575771568569, 5.588635413153117e-09, 101892.39454691939, 42391.59252451721, 276.8258519261398, 1324.5538499809459, 7.323529573268264, 310.74918886216534, 4689.220024303791, 68.15635897165232, 27499.707428557376, 2572.6748198355]"
12051.0,5,"[789.8970474238007, 0.14597601044293848, 77782.84804688254, 0.0, 0.505117310800599, 81743.40484711101, 1.674206382293982, 30300.216727202816, 2.314701199176575e-22, 377.9694907325588, 0.0, 5842.602600074997, 37204.003837671444, 10209.176716687307, 4141.613885406075, 41932.95470609714, 89.46864268533963, 66272.22052238211, 139095.981545352, 996.8194117686023, 1.5623982402701157e-06, 1917.4380838624197, 20114.54449443915, 7591.350119384157, 16715.42730879662, 0.0, 9246.791632038614, 0.0010344416338019336, 65281.44983497683, 200.04911570161127]"
12051.0,6,"[0.14550510785593862, 0.033284032032999525, 2302.4034070964117, 6396.752588194889, 4.071349101330173, 417.60518468814786, 1.6097452690257918, 89693.07005339059, 4613.680838167674, 16.988736188770385, 0.0, 4356.789953966554, 3.3528221782360457e-06, 125.28703357373065, 580.4801163075679, 158.20345486555132, 1.682641993826657e-08, 108.45642275914604, 58926.962305980414, 31.370575718159717, 0.6663859857960893, 167.54606837468364, 27700.45658595625, 26976.588013483888, 1502.9303640812875, 68563.53350480826, 2433.450298771154, 249.12734853690677, 69.01256635599056, 753.7422336722223]"
12051.0,7,"[1.214673308599267e-16, 7.780969950953862e-15, 0.33891648030086885, 2.965511005826713e-20, 0.23506414413819993, 46781.53843725392, 4728.367566920662, 20612.571094712886, 75873.55672633112, 25380.771234582935, 127.7872799149479, 91.85418371495845, 15477.508463957516, 1792.9455033756615, 1066.9589015578008, 0.0, 50964.061828845784, 70.76775210011435, 4502.3610432261175, 814.4804048696087, 5.78675299772951e-23, 256.781467953698, 26164.373948440298, 15217.756031166044, 7.257280619282178e-08, 34612.57564462333, 123.91742159464201, 3.890484974943434e-15, 5.067078980034386, 509.40152367630833]"
12051.0,8,"[810.0360906295788, 662.9494842117499, 0.29487064747011654, 10678.692182344133, 41181.062109952705, 6472.8093061400195, 13114.472270459215, 1377.5298686046604, 4309.687345523359, 0.3773089455686273, 989.3182532692641, 218.5682287680677, 1.9452424872831855e-15, 33.412698685257595, 2.500317994862537e-08, 4.890919613917324e-10, 336.8302967365212, 6.969694374508755e-06, 41209.5501333374, 31841.892055518692, 3508.604215979591, 613.4530752878989, 33011.574807992394, 1996.903997832372, 22775.614607264037, 3738.969142360976, 0.006886482997974959, 12955.138293313606, 2392.3480523245485, 0.0]"
12051.0,9,"[5.916105703876807, 143.92907469777225, 0.0033712547317839726, 7809.509858626027, 3.034006623131039e-08, 57679.79349622975, 5.795037203341409, 12771.494289262566, 10842.662400323037, 22785.12133523658, 6.073366542560883e-17, 321.09304297219427, 3.3615177667331076e-07, 1.3757047433240945e-06, 2.7359144694408195e-06, 1827.0633775493206, 13015.153060754885, 201.10093360214935, 0.2055797461672503, 0.0, 11509.384605177058, 7583.9183596667, 1.1037355417125363e-28, 87936.47805232122, 114585.3775353443, 1.4379056206588786e-10, 3.71098995694862, 147621.0935101228, 15840.776957992728, 57.98044448810566]"
12053.0,0,"[691607.4072703209, 1315287.4312288852, 656380.2484482946, 1371206.9396326744, 893946.6537499778, 672684.0495371978, 1364429.04874315, 467341.9577419973, 942151.2433174585, 1423121.9705636373, 977125.4626007847, 513333.649368203, 1105856.4343207069, 1053729.8735462227, 1515732.2820998079, 1077097.0830986376, 1416110.7445567846, 807931.6534523605, 1424160.0071084294, 1989351.1575099125, 1285469.6224853415, 1070547.6302649425, 202226.56311363564, 710544.006973383, 814769.0595038406, 128147.98705676431, 1109308.952264239, 1026111.6898772336, 672818.1749473445, 106856.79920980986]"
12053.0,1,"[511289.02859695314, 94178.29768515435, 518596.8716813188, 593696.1264046803, 1076770.210543205, 1557300.088564729, 482394.9435155595, 242742.74587970256, 1265371.1910256944, 1281912.686543148, 570902.0718802885, 1342074.8585644043, 168818.112398267, 228676.6945049193, 1295275.5655359277, 1550437.640319324, 1453810.775163598, 632956.4499599752, 472830.8224667628, 1426718.7720177008, 467829.1897111266, 1216695.0985015887, 698100.2674940515, 111435.15127023893, 767002.8233397244, 544057.5309193903, 680255.6762064846, 367921.82712152856, 1145737.8867190108, 379415.7388305405]"
12053.0,2,"[626937.2033105771, 1109399.6039574186, 742303.3364137482, 422291.91331594816, 137933.05269681313, 661942.9321618116, 307725.03548811295, 684548.1695476656, 870030.8479349873, 185490.2455387617, 452919.52978872985, 1788106.949775435, 636136.8349892533, 806846.007343447, 1120211.9659987497, 418560.35332157766, 1013324.9734686252, 546159.1695124946, 490079.4262180105, 455076.4447087486, 846901.4383330427, 919108.3718199717, 546380.4477631295, 1012358.0010475992, 960783.4426148551, 447735.51747223886, 1199026.2189735915, 1026516.001610318, 436326.0810399216, 718716.6988361297]"
12053.0,3,"[196381.27702747477, 2976499.110339608, 182110.66868341324, 307365.78282612027, 1803853.1068714196, 621566.0010022118, 136533.11665870337, 1024155.4175298039, 642774.0377582865, 1566297.2540780287, 588120.0646742124, 1185219.7163511098, 342813.6439128023, 1156986.1582939925, 2880003.488474192, 552809.1929151833, 454233.3371050017, 41710.83495525961, 291251.4928990853, 1020591.9635624939, 102899.03081089162, 1146321.969949473, 1147778.7072706944, 369043.3869214703, 541263.6986458163, 230796.86823049947, 44101.54329561613, 531630.6425013068, 2155704.8576677227, 211703.0449621146]"
12053.0,4,"[238723.45917443972, 1254287.3624863238, 671920.5343553374, 568092.3005952423, 573199.513063078, 934318.7364374542, 258004.8768781568, 592925.1069608196, 580283.9912152922, 1187001.153025634, 605095.8607653732, 3022167.5704421285, 1611368.9026774103, 962323.2516349655, 283892.36870083143, 143604.5194183416, 613661.1660877863, 389221.0454875301, 938983.7884311548, 574106.4203397715, 175620.0320226945, 378770.8776782953, 1212777.7883728659, 1323443.332055258, 1025213.2387333476, 454257.93266242015, 1714307.4165907828, 137720.9579677189, 337394.9219368297, 942011.5731025196]"
